cve_id,cpu_quarter,cpu_url,product_family,component,cvss_version,base_score,attack_vector,attack_complexity,privileges_required,user_interaction,scope,confidentiality,integrity,availability,access_vector,access_complexity,authentication,package_privilege,protocol,remote_exploit,affected_versions,notes
CVE-2025-53816,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Core (7-Zip),3.1,6.5,Network,Low,Low,None,Un- changed,None,None,High,,,,,HTTP,No,"8.5.7, 8.5.8",
CVE-2025-61754,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Analytics,Web Service API,3.1,6.5,Network,Low,Low,None,Un- changed,High,None,None,,,,,HTTP,No,"7.6.0.0.0, 8.2.0.0.0",
CVE-2025-61758,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,IT Asset Management,3.1,6.5,Network,Low,Low,None,Un- changed,High,None,None,,,,,HTTP,No,9.2,
CVE-2025-4575,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,"Security, Porting, Cloud Deployment Architecture (OpenSSL)",3.1,6.5,Network,Low,None,None,Un- changed,None,Low,Low,,,,,HTTPS,Yes,"8.60, 8.61, 8.62",
CVE-2023-44483,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Internal Operations (Apache Santuario XML Security For Java),3.1,6.5,Network,Low,Low,None,Un- changed,High,None,None,,,,,Multiple,No,"15.0.3, 16.0.3",
CVE-2025-53068,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Kernel,3.1,6.5,Local,Low,Low,None,Changed,None,None,High,,,,,None,No,11,
CVE-2025-61759,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Virtualization,Core,3.1,6.5,Local,Low,Low,None,Changed,High,None,None,,,,,None,No,"7.1.12, 7.2.2",
CVE-2023-26555,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Routing (NTP),3.1,6.4,Physical,High,None,None,Un- changed,High,High,High,,,,,None,No,9.0.0,
CVE-2024-54160,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,OpenSearch Dashboards (OpenSearch Dashboards),3.1,6.4,Network,Low,Low,None,Changed,Low,Low,None,,,,,HTTP,No,8.62,
CVE-2025-54090,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Apache HTTP Server),3.1,6.3,Network,Low,Low,None,Un- changed,Low,Low,Low,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2025-54090,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,ATS Framework (Apache HTTP Server),3.1,6.3,Network,Low,Low,None,Un- changed,Low,Low,Low,,,,,HTTP,No,"24.2.6, 25.1.202",
CVE-2025-54090,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Automated Test Suite (Apache HTTP Server),3.1,6.3,Network,Low,Low,None,Un- changed,Low,Low,Low,,,,,HTTP,No,25.1.200,
CVE-2025-54090,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,ATS Framework (Apache HTTP Server),3.1,6.3,Network,Low,Low,None,Un- changed,Low,Low,Low,,,,,HTTP,No,"25.1.200, 25.2.100",
CVE-2025-54090,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Automated Test Suite Framework (Apache HTTP Server),3.1,6.3,Network,Low,Low,None,Un- changed,Low,Low,Low,,,,,HTTP,No,25.1.200,
CVE-2024-12797,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Analytics,Analytics Server (Cryptography),3.1,6.3,Network,Low,None,Required,Un- changed,Low,Low,Low,,,,,HTTP,Yes,"7.6.0.0.0, 8.2.0.0.0",
CVE-2025-61762,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,Payables,3.1,6.3,Network,Low,Low,None,Un- changed,Low,Low,Low,,,,,HTTP,No,9.2,
CVE-2025-52999,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Microservices (jackson-core),3.1,6.2,Network,Low,High,Required,Changed,None,None,High,,,,,HTTP,No,6.1.0-6.1.1,
CVE-2024-51504,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Core (Apache ZooKeeper),3.1,6.1,Network,Low,High,Required,Un- changed,High,None,High,,,,,HTTP,No,6.1.1,
CVE-2025-53058,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle E-Business Suite,Application Logging Interfaces,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,12.2.3-12.2.14,
CVE-2025-53041,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle E-Business Suite,Shopping Cart,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,12.2.5-12.2.14,
CVE-2025-61753,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle E-Business Suite,Miscellaneous,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,12.2.3-12.2.14,
CVE-2025-53052,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle E-Business Suite,Workflow Notification Mailer,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,12.2.3-12.2.14,
CVE-2025-62287,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Health Sciences Applications,Web Server,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,7.0.1.0,
CVE-2024-12798,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Hospitality Applications,Next-Gen SPMS (logback),3.1,6.1,Local,Low,Low,Required,Un- changed,Low,High,Low,,,,,None,No,23.2.5,
CVE-2025-3573,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Hyperion,Web Client - Unicode (jQuery),3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,11.2.22.0.000,
CVE-2025-53056,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle JD Edwards,Object and Environment Tech,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,9.2.0.0-9.2.9.4,
CVE-2025-53060,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle JD Edwards,Web Runtime SEC,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,9.2.0.0-9.2.9.4,
CVE-2025-53055,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,PIA Core Technology,3.1,6.1,Network,Low,None,Required,Changed,Low,Low,None,,,,,HTTP,Yes,"8.60, 8.61, 8.62",
CVE-2025-62591,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Virtualization,Core,3.1,6.0,Local,Low,High,None,Changed,High,None,None,,,,,None,No,"7.1.12, 7.2.2",
CVE-2025-62592,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Virtualization,Core,3.1,6.0,Local,Low,High,None,Changed,High,None,None,,,,,None,No,"7.1.12, 7.2.2",
CVE-2025-61881,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Database Server,Java VM,3.1,5.9,Network,High,None,None,Un- changed,None,High,None,,,,None,Oracle Net,Yes,"19.3-19.28, 21.3-21.19, 23.4-23.9",
CVE-2025-3576,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Core (Kerberos),3.1,5.9,Network,High,None,None,Un- changed,None,High,None,,,,,SSH,Yes,"24.2.0-24.2.1, 24.3.0, 25.1.100, 25.1.200",
CVE-2024-41909,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Third Party (Apache Mina SSHD),3.1,5.9,Network,High,None,None,Un- changed,None,High,None,,,,,SSH,Yes,12.2.1.4.0,
CVE-2025-53057,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Java SE,Security,3.1,5.9,Network,High,None,None,Un- changed,None,High,None,,,,,Multiple,Yes,"Oracle Java SE: 8u461, 8u461-perf, 11.0.28, 17.0.16, 21.0.8, 25; Oracle GraalVM for JDK: 17.0.16, 21.0.8; Oracle GraalVM Enterprise Edition: 21.3.15",See Note 2
CVE-2025-53047,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Database Server,Portable Clusterware,3.1,5.8,Network,Low,None,None,Changed,Low,None,None,,,,None,Bonjour,Yes,"19.3-19.28, 21.3-21.19, 23.4-23.9",
CVE-2025-53864,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Essbase,Security and Provisioning (Nimbus JOSE+JWT),3.1,5.8,Network,Low,None,None,Changed,None,None,Low,,,,,HTTP,Yes,21.7.3.0.0,
CVE-2025-53864,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle GoldenGate,Java Delivery (Nimbus JOSE+JWT),3.1,5.8,Network,Low,None,None,Changed,None,None,Low,,,,,HTTP,Yes,23.4-23.9,
CVE-2025-53864,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Microservices (Nimbus JOSE+JWT),3.1,5.8,Network,Low,None,None,Changed,None,None,Low,,,,,HTTP,Yes,6.1.0-6.1.1,
CVE-2025-53864,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Nimbus JOSE+JWT),3.1,5.8,Network,Low,None,None,Changed,None,None,Low,,,,,HTTP,Yes,"7.5.1, 7.6.0-7.8.0",
CVE-2025-53864,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Utilities Applications,Security (Nimbus JOSE+JWT),3.1,5.8,Network,Low,None,None,Changed,None,None,Low,,,,,HTTP,Yes,"4.3.0.5.0, 4.4.0.0.0, 4.4.0.2.0, 4.4.0.3.0, 4.4.0.4.0, 4.5.0.0.0, 4.5.0.1.1, 4.5.0.1.3, 4.5.0.2.0, 24.2.0.0.0, 24.3.0.0.0, 25.4, 25.10",
CVE-2025-48795,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,ALE Learnset Manager (Apache CXF),3.1,5.6,Network,High,None,None,Un- changed,Low,Low,Low,,,,,HTTP,Yes,14.1.1.0.0,
CVE-2025-48795,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Analytics,Web Service API (Apache CXF),3.1,5.6,Network,High,None,None,Un- changed,Low,Low,Low,,,,,HTTP,Yes,"7.6.0.0.0, 8.2.0.0.0",
CVE-2024-35195,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Cluster: General (Requests),3.1,5.6,Local,High,High,Required,Un- changed,High,High,None,,,,,Multiple,No,"8.0.0-8.0.40, 8.4.0-8.4.3, 9.0.0-9.1.0",
CVE-2020-15250,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Centralized Thirdparty Jars (GlassFish Server),3.1,5.5,Local,Low,None,Required,Un- changed,High,None,None,,,,,None,No,"12.2.1.4.0, 14.1.1.0.0, 14.1.2.0.0",
CVE-2025-25193,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Analytics,Analytics Server (Netty),3.1,5.5,Local,Low,Low,None,Un- changed,None,None,High,,,,,None,No,7.6.0.0.0,
CVE-2025-53054,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,InnoDB,3.1,5.5,Network,Low,High,None,Un- changed,None,Low,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53053,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Server: DML,3.1,5.5,Network,Low,High,None,Un- changed,None,Low,High,,,,,MySQL Protocol,No,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-53061,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,PIA Core Technology,3.1,5.5,Network,Low,High,None,Changed,Low,Low,None,,,,,HTTP,No,"8.60, 8.61, 8.62",
CVE-2025-53070,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Filesystem,3.1,5.5,Local,Low,High,Required,Changed,None,None,High,,,,,None,No,11,
CVE-2020-17521,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Systems,Core (Apache Groovy),3.1,5.5,Local,Low,Low,None,Un- changed,High,None,None,,,,,None,No,4,
CVE-2025-5318,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (libssh),3.1,5.4,Network,Low,Low,None,Un- changed,Low,Low,None,,,,,HTTP,No,"7.7.0, 7.8.0",
CVE-2025-53034,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform,3.1,5.4,Network,Low,None,Required,Un- changed,Low,Low,None,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-5318,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,MySQL Workbench (libssh),3.1,5.4,Network,Low,Low,None,Un- changed,Low,Low,None,,,,,MySQL Workbench,No,8.0.0-8.0.43,
CVE-2025-61761,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,Work Order Management,3.1,5.4,Network,Low,Low,None,Un- changed,Low,Low,None,,,,,HTTP,No,9.2,
CVE-2025-53063,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,PIA Core Technology,3.1,5.4,Network,Low,Low,Required,Changed,Low,Low,None,,,,,HTTP,No,"8.60, 8.61, 8.62",
CVE-2025-53065,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,PIA Core Technology,3.1,5.4,Network,Low,None,Required,Un- changed,Low,Low,None,,,,,HTTP,Yes,"8.60, 8.61, 8.62",
CVE-2025-53048,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,Rich Text Editor,3.1,5.4,Network,Low,Low,Required,Changed,Low,Low,None,,,,,HTTP,No,"8.60, 8.61, 8.62",
CVE-2025-8916,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Essbase,Security and Provisioning (Bouncy Castle Java Library),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTPS,Yes,21.7.3.0.0,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Administration (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,8.0.0.7.0,
CVE-2024-12133,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Installation (Libtasn1),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,2.0.0.0.0-2.0.0.1.0,
CVE-2024-28182,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Installation (Nghttp2),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP/2,Yes,2.0.0.0.0,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Configuration (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,3.0.3.3.0,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Apache Tika),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,8.1.0.28,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Cartridges (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"7.3.6, 7.4.0, 7.5.0",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Install (Swagger UI),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"15.0.0.0.0, 15.0.1.0.0, 15.1.0.0.0",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"7.4.0, 7.4.1, 7.5.0",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Solution Designer (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"8.0.0.5.0, 8.1.0.4.0, 8.2.0.1.0",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Microservices (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,6.1.0-6.1.1,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications Applications,Security (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"7.5.0-7.5.1, 7.6.0-7.8.0",
CVE-2025-8916,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Configuration (Bouncy Castle Java Library),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTPS,Yes,25.1.200,
CVE-2025-27587,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Configuration (OpenSSL),3.1,5.3,Network,High,Low,None,Un- changed,High,None,None,,,,,HTTPS,No,25.1.200,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Signaling (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"24.2.5, 25.1.202",
CVE-2024-12133,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Signaling (Libtasn1),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,25.1.100,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Automated Test Suite (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,9.0.0.0.0,
CVE-2024-12133,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Patches (Libtasn1),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"10.2.1.0, 11.0.0.1-11.0.0.2",
CVE-2024-12133,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Communications,Platform (Libtasn1),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"13.5.1.0, 14.0.0.1, 14.0.0.2",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Construction and Engineering,Admin (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"20.12.0-20.12.17, 21.12.0-21.12.15",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Construction and Engineering,Platform (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"20.12.0-20.12.16, 21.12.0-21.12.17, 22.12.0-22.12.15, 23.12.0-23.12.15, 24.12.0-24.12.9",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-31672,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Apache POI),3.1,5.3,Network,Low,None,None,Un- changed,None,Low,None,,,,,HTTP,Yes,"8.0.7.9, 8.0.8.7, 8.1.2.5",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Third Party (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"8.0.8.1, 8.1.2.9, 8.1.2.10",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Reports (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,8.1.2.8,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Installer (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"8.1.2.7, 8.1.3.2",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Financial Services Applications,Platform (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,8.0.8,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,General (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"12.2.1.4.0, 14.1.2.0.0",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,ALE Learnset Manager (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,14.1.1.0.0,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,"Portal, Analytics and REST (Apache Commons Lang)",3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,12.2.1.4.0,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Centralized Thirdparty Jars (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,12.2.1.4.0,
CVE-2025-61764,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Fusion Middleware,Core,3.1,5.3,Network,Low,None,None,Un- changed,Low,None,None,,,,,HTTP,Yes,"12.2.1.4.0, 14.1.1.0.0, 14.1.2.0.0",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle HealthCare Applications,FHIR Server (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,8.2.0.5,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle HealthCare Applications,Master Index Data Manager (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,5.0.0.0-5.0.9.2,
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Hospitality Applications,Next-Gen SPMS (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,23.2.5,
CVE-2022-24329,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Insurance Applications,EWPS (JetBrains Kotlin),3.1,5.3,Network,Low,None,None,Un- changed,None,Low,None,,,,,HTTP,Yes,"12.7.2.4, 13.0.0.3, 13.0.1.1",
CVE-2021-22897,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle JD Edwards,Enterprise Infrastructure SEC (curl),3.1,5.3,Network,Low,None,None,Un- changed,Low,None,None,,,,,HTTP,Yes,9.2.0.0-9.2.9.4,
CVE-2025-31672,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle JD Edwards,Web Runtime SEC (Apache POI),3.1,5.3,Network,Low,None,None,Un- changed,None,Low,None,,,,,HTTP,Yes,9.2.0.0-9.2.9.4,
CVE-2024-12133,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle MySQL,Cluster: General (Libtasn1),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,Multiple,Yes,"8.0.0-8.0.43, 8.4.0-8.4.6, 9.0.0-9.4.0",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,FM Need Analysis Calculator (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,9.2,
CVE-2025-50181,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,Porting (urllib3),3.1,5.3,Network,High,Low,None,Un- changed,High,None,None,,,,,HTTP,No,"8.60, 8.61, 8.62",
CVE-2025-31672,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle PeopleSoft,nVision (Apache POI),3.1,5.3,Network,Low,None,None,Un- changed,None,Low,None,,,,,HTTP,Yes,"8.60, 8.61, 8.62",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,PeopleSoft Integration Bugs (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"14.1.3.2, 15.0.3.1, 16.0.3, 19.0.1",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,RIB Kernal (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"14.1.3.2, 15.0.3.1, 16.0.3, 19.0.1",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Foundation (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"16.0.3, 19.0.1",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Security (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"15.0.3.1, 16.0.3, 19.0.1",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,RSB Installation (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"14.1.3.2, 15.0.3.1, 16.0.3, 19.0.1",
CVE-2025-48924,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Retail Applications,Xenvironment (Apache Commons Lang),3.1,5.3,Network,Low,None,None,Un- changed,None,None,Low,,,,,HTTP,Yes,"20.0.5, 21.0.4, 22.0.2, 23.0.2, 24.0.1, 25.0.0",
CVE-2020-13956,2025-Q4,https://www.oracle.com/security-alerts/cpuoct2025.html,Oracle Siebel CRM,Siebel Approval Manager (Apache HttpClient),3.1,5.3,Network,Low,None,None,Un- changed,None,Low,None,,,,,HTTP,Yes,Prior to 25.7,
